,ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
88,88,3.8198483e-08,1.0010287e-09,1.4485283e-06,1.2259792e-08,2.5246487e-07,4.1085006e-08,3.1464734e-13,4.6574858e-08,7.045983e-09,1.2282636e-08,2.141896e-07,9.9476924e-09,1.2517947e-07,7.079543e-08,1.9482163e-09,3.753003e-08,2.4685183e-09,1.4809359e-08,3.1599745e-10,7.382662e-09,1.0955479e-07,1.125759e-10,8.818973e-08,2.3830649e-09,6.100853e-08,8.9673124e-10,2.7516275e-08,1.1558447e-08,1.9339992e-09,3.0376066e-07,3.1554137e-07,4.5738028e-07,5.205931e-07,2.4572827e-08,1.9805162e-09,3.7061387e-12,3.4347222e-10,3.4590078e-10,7.12154e-08,1.3450256e-10,1.0374668e-08,1.0548432e-10,3.7873413e-11,2.1546727e-10,5.286579e-12,3.057101e-11,6.294499e-09,5.309611e-11,3.1852018e-10,5.488653e-07,7.904855e-08,5.7725197e-10,8.262202e-08,7.6516034e-07,2.101204e-08,9.951174e-11,1.9044213e-06,1.2226883e-09,3.434187e-09,3.0736092e-07,9.1603597e-10,8.432166e-09,1.9311979e-09,1.9719119e-08,7.0768834e-08,1.410969e-09,6.6040633e-07,1.1013907e-08,3.8951363e-08,1.8554526e-06,5.179623e-08,2.941632e-07,7.03866e-06,8.04008e-08,2.120298e-07,6.276807e-06,0.008098857,5.547515e-06,0.002488634,0.9128953,0.0020816748,0.051093932,9.407626e-08,3.9954857e-06,0.00027739204,0.00016832094,0.000974921,0.00012496865,1.723169e-05,0.008778483,0.0003926645,2.5937963e-05,0.004123702,0.0020267542,0.00050171814,2.1463934e-06,1.0601712e-08,0.0017164429,0.004061431,0.00011513078
89,89,0.00020464972,0.036211282,0.00010397843,1.802297e-08,0.009078783,0.0073210727,1.0262454e-06,6.163991e-05,0.00039561721,0.00058783486,3.915404e-07,0.0007118211,0.9054383,0.02315465,1.5056273e-06,1.683011e-06,4.0372175e-08,3.4874392e-06,0.0012934533,0.007660531,9.924563e-06,0.0067998306,4.618928e-05,7.04385e-05,0.0002542808,1.3971703e-10,1.00697e-10,1.2635378e-08,8.487288e-11,4.005471e-08,1.4832657e-10,7.1272176e-08,7.6242407e-07,4.0343078e-08,8.514995e-12,1.2669078e-10,2.5044352e-14,3.3238823e-09,1.4507596e-07,2.8896697e-08,6.0699923e-10,5.955359e-10,2.4738123e-11,3.1799768e-08,9.093204e-12,6.602161e-10,2.189347e-13,6.181288e-10,6.2623844e-11,2.0995005e-08,5.0664886e-09,3.0340643e-09,2.2753726e-08,2.3978465e-08,1.3788571e-08,2.1161618e-11,7.1999534e-10,1.2792596e-07,3.5603623e-10,1.097586e-08,2.538945e-10,7.014555e-11,4.1696747e-11,8.5289535e-09,1.5322234e-08,1.7907614e-10,2.9912904e-05,8.135945e-06,5.3093714e-07,8.549051e-09,1.2362217e-07,1.4007171e-09,7.861152e-09,1.0253653e-09,3.3657663e-08,2.0046484e-09,1.3181423e-10,7.871926e-09,3.9526475e-09,1.9252408e-07,2.0040714e-05,1.38392915e-08,2.0309633e-07,3.9635964e-08,2.0811884e-08,2.3919142e-07,1.7305453e-06,2.0748536e-07,9.895533e-09,0.0005204736,2.6483298e-07,1.4454228e-06,7.551465e-09,3.7633464e-07,1.4964643e-06,5.0522596e-07,8.596806e-11,1.2764932e-07,9.540486e-09,2.1961393e-09
90,90,1.832733e-15,3.0499022e-13,1.3619534e-11,1.1352723e-12,2.4956087e-13,1.5817107e-16,6.5628503e-13,4.578996e-13,6.403141e-15,4.9372548e-11,4.5912944e-12,4.4627674e-12,6.027826e-12,3.0678707e-14,7.201817e-14,5.786376e-12,4.335858e-14,1.9298285e-14,2.8807744e-16,6.709712e-13,1.03975085e-10,3.9334702e-15,1.10159165e-11,1.7336073e-13,1.1929978e-12,4.4492418e-10,1.7308817e-07,3.5055323e-09,3.9970563e-13,1.0886603e-07,3.5676514e-08,3.7060044e-10,5.5949178e-12,4.3500433e-12,4.3936374e-12,3.6352452e-14,6.003701e-14,8.4015944e-08,1.7223621e-05,8.2028634e-10,8.2683936e-11,5.7500823e-15,1.7407967e-10,9.356148e-09,0.9999771,4.435145e-09,2.167855e-09,1.4187201e-06,3.8708436e-06,9.0384106e-10,1.6130918e-16,2.8521247e-17,1.0045979e-11,5.126716e-13,4.200981e-15,3.0368108e-18,3.684888e-17,1.3736501e-13,1.3374773e-18,9.480935e-15,1.2510556e-15,3.3044817e-12,9.660187e-15,1.2009908e-16,7.278302e-15,3.7019946e-16,9.784862e-14,1.09065426e-13,3.5208915e-12,6.7268565e-13,4.7524008e-17,4.2856703e-14,8.928421e-15,1.0245549e-14,3.0349737e-15,2.3736297e-18,2.704633e-12,1.5217564e-14,3.464162e-13,1.8844913e-14,1.5075527e-16,7.9503646e-18,1.3212116e-15,3.5366206e-16,1.8422267e-12,3.1714221e-12,2.0029376e-14,4.949358e-16,7.127623e-15,2.6533702e-14,4.6714836e-16,2.6375213e-14,9.547529e-16,1.7426154e-12,7.204963e-14,2.7238146e-15,5.913847e-14,9.549391e-15,3.3033962e-13,6.006687e-15
91,91,1.0347358e-14,1.8539535e-13,1.5543539e-10,2.8444897e-15,1.4446993e-11,1.8131496e-13,4.333761e-13,3.0840566e-11,8.124729e-14,1.721411e-08,5.544078e-12,1.2216796e-14,3.454459e-12,2.206054e-10,2.2112393e-14,1.2017131e-12,4.160873e-14,9.780929e-10,7.378721e-15,8.563645e-15,5.990017e-12,9.146147e-16,1.483728e-12,1.3953389e-12,4.416398e-09,1.7024758e-08,5.0588755e-10,5.8928443e-08,2.891444e-08,0.99546343,1.0693842e-05,0.00027479648,3.9635514e-11,1.4111578e-07,0.004237187,2.1967976e-08,5.351928e-10,1.3528084e-05,4.9524957e-08,2.2633755e-10,6.191175e-10,1.7312921e-12,1.2487168e-08,1.2370688e-10,1.8989569e-14,3.034529e-11,2.8877167e-13,1.4887208e-11,2.6370406e-09,1.9951096e-11,2.3320423e-12,4.9683283e-14,1.9865012e-11,9.538117e-13,9.436195e-15,4.5145154e-15,3.0398177e-15,2.651097e-12,7.05396e-14,1.1354292e-11,1.7889188e-12,9.5106445e-14,5.053033e-13,1.0655261e-16,5.4175056e-13,2.3455573e-13,9.204273e-11,1.3374434e-12,1.207704e-11,1.3630674e-09,5.297248e-14,3.556777e-14,7.7717135e-13,4.2313774e-12,1.4087249e-13,1.1570457e-16,3.0027533e-11,4.5482184e-13,4.1188697e-12,1.0269748e-11,1.4702921e-13,3.1422196e-09,4.4393365e-16,1.4275597e-12,3.8196535e-13,5.8966525e-13,9.358996e-11,2.5797872e-14,5.847721e-12,5.0138976e-11,3.24796e-10,1.6335262e-13,4.5609124e-12,2.052577e-10,3.636739e-13,3.2340124e-11,8.788064e-13,3.3649323e-11,5.428486e-11,2.431153e-10
92,92,6.9473115e-11,2.1925317e-08,1.6387691e-09,1.5210806e-10,4.177343e-09,1.5306905e-14,1.805396e-12,1.5287992e-07,1.830693e-11,1.0723575e-06,3.3029956e-08,1.3511422e-09,2.999618e-06,2.7200433e-09,2.457555e-10,4.99011e-08,3.768076e-12,3.6182744e-08,1.9467474e-09,1.5689346e-09,3.0718994e-10,9.342306e-10,1.0947973e-10,5.5574725e-11,3.2489962e-07,0.0003548792,2.108086e-05,1.13511245e-08,0.92117125,0.0007071515,2.2123776e-07,1.7086107e-08,0.000111660345,8.43612e-08,1.9023139e-10,2.479446e-08,1.143294e-05,0.0070403153,6.643057e-07,0.00014096263,2.8623415e-05,8.83737e-06,0.01607535,0.00018381837,1.8622839e-07,0.00013693285,1.2245232e-14,2.127371e-07,3.9022428e-11,0.05400163,2.324528e-12,2.1478533e-12,1.0078411e-08,7.958079e-09,1.7684009e-12,1.2410874e-12,1.8147963e-13,1.1157395e-09,1.1673433e-14,1.5685005e-13,4.4560657e-12,1.8514047e-10,9.704924e-10,9.915918e-16,8.139999e-12,1.1691835e-11,1.2357343e-09,2.4066027e-11,5.16733e-13,4.393332e-10,1.1651639e-13,4.35618e-12,1.8241134e-10,3.079674e-13,1.2758735e-12,1.327606e-14,3.1823856e-11,1.2132548e-10,4.499079e-10,1.0893619e-08,1.3121126e-12,8.8457914e-14,3.5339936e-11,1.5119458e-14,4.983627e-14,2.527994e-10,1.0406751e-11,2.3718427e-14,6.8826144e-16,1.9665405e-10,4.2846653e-14,3.9395123e-09,1.1139549e-10,2.0865869e-10,1.8847713e-11,5.165278e-10,1.867087e-09,2.9110476e-13,1.8685527e-11,3.4302035e-09
93,93,0.008098323,0.00042939605,0.0008838086,1.495255e-08,0.00013022409,6.515499e-07,0.0008726759,0.00067045423,2.5518471e-05,0.00049320253,0.00031402317,0.000836391,0.0005085422,5.2407915e-05,9.388074e-07,2.7059903e-06,4.0742798e-05,0.00024269066,0.001471378,0.06833179,4.561123e-05,0.0017344066,0.9123435,2.0269522e-06,0.0024601123,1.33800904e-11,8.481572e-09,7.768357e-07,3.9201226e-10,2.0297025e-06,1.0113846e-09,2.1877254e-08,3.3854067e-07,1.2367617e-08,3.310808e-11,5.1804745e-11,8.774844e-12,3.943816e-07,2.9408284e-06,1.1063363e-08,9.247123e-08,2.5118694e-11,1.01849984e-07,3.1933e-07,1.4133371e-08,4.5606003e-09,1.5348703e-09,4.7812765e-08,3.194559e-10,9.201639e-09,8.108229e-11,3.668693e-09,3.147796e-08,9.546497e-09,1.3360544e-07,1.6942416e-09,2.1733195e-11,2.572813e-09,1.4762752e-10,4.330511e-08,7.230098e-09,1.5541624e-10,3.8075076e-10,5.813956e-10,1.1349787e-09,1.6158243e-09,2.4627832e-07,9.080413e-09,3.2310646e-07,4.6329873e-08,3.7316425e-10,2.6192524e-09,1.0409767e-09,8.72335e-11,4.456824e-09,2.7171668e-10,4.5458366e-09,2.7813967e-09,4.716415e-08,1.6561754e-09,8.166989e-08,1.4347111e-10,1.7576603e-10,5.3927106e-11,2.0336912e-09,1.6972667e-08,8.150839e-11,2.5891913e-09,6.559234e-11,2.3702296e-07,1.898181e-09,2.6881061e-08,2.9043568e-09,1.1979997e-08,2.7956041e-08,4.328238e-09,2.3904965e-11,3.2106446e-09,3.1190595e-09,1.2591814e-08
94,94,4.887333e-08,8.367268e-06,0.00018128815,1.6344714e-08,5.8632063e-06,9.535641e-09,3.2334844e-09,2.4887027e-05,3.1789e-09,0.004804962,1.3738064e-05,0.00015721729,4.5618644e-06,3.2252494e-05,2.6286842e-05,0.0018592831,1.1150688e-06,0.009194421,3.2823536e-07,2.706243e-06,1.2759089e-06,3.8324313e-07,0.00033375795,1.4380406e-07,0.00015545807,0.32293743,0.0007015024,0.0027429697,0.14771524,0.0100774495,1.0363312e-05,5.086554e-05,0.00064421876,0.11436254,1.8017652e-06,0.0029067015,0.0003011276,0.0015729618,0.002332951,0.00016832013,0.0072932644,0.00010938154,0.3532434,0.0021652435,4.9187805e-09,2.2455057e-05,9.757337e-10,1.999539e-06,3.2323303e-06,0.013747783,9.821985e-09,9.443492e-08,1.7058339e-05,1.1877074e-07,2.1279551e-07,1.5018496e-09,7.7541185e-10,2.8625903e-08,1.6021946e-08,8.9156174e-07,1.5114925e-07,5.3422223e-08,5.3998264e-08,4.2478e-12,5.792314e-09,1.4820993e-07,2.4946373e-06,1.5115782e-08,7.132105e-09,1.3496399e-06,6.501487e-10,8.6921965e-08,3.2206156e-08,9.0064376e-08,5.51425e-09,1.4644558e-10,2.0172963e-06,3.77987e-10,5.810606e-07,3.7992977e-05,1.4203396e-09,5.695613e-08,6.086733e-09,1.1825519e-08,3.9576943e-08,3.9185582e-07,8.795944e-09,4.3491455e-09,1.4184202e-09,6.7596648e-06,1.5047206e-08,1.0332863e-06,4.0682708e-06,7.522437e-07,3.17966e-08,1.5849253e-07,9.36015e-08,1.10955426e-07,5.8241728e-08,1.2378215e-06
95,95,5.54101e-08,0.00026182196,0.000988629,2.3498579e-07,0.8048768,1.9140007e-09,4.6076412e-10,0.017389085,1.2957848e-08,2.0116142e-05,0.0010878238,1.4283714e-05,4.6489333e-08,3.6121176e-07,1.8295457e-09,5.498118e-05,0.00019831838,1.7002828e-06,3.353448e-08,0.106971644,1.6168631e-05,1.1264037e-05,1.1635292e-05,3.8717717e-05,0.06777248,1.4795334e-12,7.692284e-12,7.184265e-11,1.5538943e-13,2.8172287e-10,4.458122e-12,2.3860136e-09,1.6399662e-09,1.9713724e-11,1.6659157e-13,3.1371154e-13,6.43931e-14,1.5601387e-07,4.5289404e-08,5.0843454e-09,3.3031082e-08,1.3963354e-10,2.818591e-12,5.207522e-06,5.4409407e-12,8.754042e-11,8.897118e-16,8.945047e-13,4.4993428e-14,4.1135664e-09,3.1306732e-12,4.2340657e-15,6.108125e-11,2.005996e-10,2.8548367e-08,2.6521667e-13,5.6570093e-10,8.792915e-11,2.3410726e-10,7.0346506e-10,5.162085e-10,1.0578751e-12,1.8243608e-09,1.3806876e-12,4.072007e-12,2.5646277e-13,4.76459e-09,2.8038925e-09,1.0234883e-10,7.0091836e-08,4.900227e-10,8.831742e-11,7.6568096e-10,1.5492836e-09,4.049869e-09,6.790648e-11,3.073743e-11,2.988023e-11,1.0459606e-06,2.4796009e-08,9.252823e-09,3.098993e-10,3.5330894e-11,7.3032247e-10,1.0733623e-09,1.5977616e-06,2.969085e-13,9.4318596e-14,1.7445049e-11,0.000274919,1.4635283e-10,4.5734092e-07,3.549064e-10,4.0914006e-08,2.5290265e-09,1.8247295e-09,8.872314e-11,1.3629374e-08,1.4632069e-07,3.6240574e-10
96,96,2.6751117e-09,1.8121888e-07,3.3612175e-06,8.373212e-09,1.8018043e-05,1.0589135e-06,8.93757e-08,8.547342e-06,3.7167478e-08,0.0004949546,1.50208e-08,2.9269404e-06,1.8460884e-09,7.396766e-09,0.00082352007,0.0001804987,0.99803954,1.2037773e-09,1.9034848e-08,1.3283542e-07,5.9558835e-05,6.088988e-07,1.0576221e-11,0.00036145645,6.603728e-08,2.9927686e-12,2.150473e-12,4.854742e-12,9.651677e-12,1.8234859e-08,3.255652e-13,9.884895e-12,4.0558252e-08,3.7967556e-11,2.2329481e-10,2.3315317e-15,3.3635189e-12,1.410836e-09,1.0230403e-09,7.3428784e-11,4.8610596e-09,4.2067993e-13,1.6838445e-09,3.883738e-08,1.0074489e-16,9.9079425e-12,7.546372e-15,2.2340426e-14,1.5100761e-17,1.6800373e-08,2.731799e-13,4.0185882e-11,8.062317e-10,1.8935273e-11,4.0095477e-10,7.036768e-08,1.9102686e-11,3.9771376e-07,8.115069e-13,1.40361715e-11,4.001196e-11,6.6932783e-12,4.9983386e-09,2.308726e-13,1.5663828e-11,3.498062e-11,1.656112e-08,2.2061686e-09,2.1069282e-13,1.4619053e-10,1.6604024e-10,7.393098e-09,1.06599896e-10,4.885568e-10,8.273196e-10,3.161405e-11,4.8681986e-11,4.7857497e-13,1.3686302e-08,4.7715926e-10,4.737803e-06,1.6237973e-09,1.309898e-11,8.230177e-11,1.1152274e-12,8.288788e-09,8.2385715e-13,2.148094e-17,8.451983e-16,2.5973723e-08,6.9011876e-09,2.490751e-08,4.8786025e-10,7.933172e-11,4.4274393e-12,1.8860897e-09,4.806784e-12,5.1034688e-09,1.131889e-12,3.026935e-10
97,97,3.594022e-11,6.2835724e-08,2.2593284e-10,7.7657634e-14,7.412423e-09,3.7078782e-13,6.0435525e-11,1.9299239e-10,3.905892e-10,1.3271867e-08,1.678065e-10,2.3218243e-08,8.598955e-09,1.2466384e-12,3.4121952e-11,6.4695236e-09,2.9373694e-11,1.4071928e-10,1.1236457e-08,3.2949113e-10,1.4414651e-10,1.1850024e-10,2.630101e-10,2.485708e-09,4.9067754e-09,8.768869e-10,3.4285064e-10,7.864445e-09,9.459211e-13,1.1512442e-09,1.3746813e-11,2.6203905e-11,1.4144897e-08,1.9779738e-12,2.6136794e-13,1.968721e-13,2.0767025e-11,2.579304e-10,1.7812647e-11,7.2217295e-11,2.5014069e-10,1.3787697e-11,3.3116962e-10,1.64519e-11,2.014089e-10,2.7198356e-12,2.6743356e-12,2.3544502e-12,3.299249e-11,1.5231637e-11,6.1962223e-06,0.0084911045,1.18515345e-05,6.7971075e-07,7.044532e-14,7.520365e-10,2.976944e-13,0.00055070623,9.2445096e-10,0.07835411,8.199988e-05,0.0362598,0.22877334,7.190928e-05,0.013553485,0.00039616018,0.32139924,0.07991399,2.5571803e-06,6.8116465e-06,0.23175497,4.1469604e-05,0.000116039475,1.0272977e-07,2.1437188e-08,1.607907e-11,6.25129e-08,2.8819491e-09,6.68563e-07,6.440633e-11,2.3195867e-10,1.7663794e-10,2.8942315e-10,1.4803033e-09,6.1225734e-08,0.00020609832,5.4056674e-08,7.760104e-11,1.3405757e-09,2.5148148e-07,3.020287e-08,1.678583e-07,2.2128058e-08,6.743549e-11,6.16673e-13,5.633251e-06,7.2055933e-10,7.115607e-09,1.8969915e-07,1.530401e-10
98,98,4.6543291e-10,8.5446476e-11,2.0019772e-07,7.72431e-10,1.7626489e-07,5.4814114e-10,8.1586094e-13,5.0788183e-09,5.1133603e-10,4.578757e-09,1.2982706e-08,3.7705036e-08,1.0770172e-07,9.2307284e-10,9.2858325e-12,2.8697706e-09,7.47837e-09,1.2848319e-09,2.564288e-10,8.88058e-09,1.4188197e-09,7.355024e-11,1.2205921e-08,2.539975e-09,3.358777e-09,9.767754e-11,2.3133657e-09,8.26075e-09,1.6587548e-10,1.8593534e-08,1.2736916e-08,7.310611e-09,1.7203015e-10,3.7917242e-10,2.1067044e-10,1.9645314e-12,3.159883e-11,4.6312322e-11,1.028728e-08,5.4428276e-12,1.6119185e-09,1.675883e-10,1.7145172e-13,1.4978636e-09,9.8637175e-12,1.1778119e-13,9.9787786e-14,2.1418654e-13,1.108305e-08,7.9838075e-10,2.3326976e-09,8.958135e-10,2.7165585e-08,7.529355e-08,4.1736605e-09,2.1747601e-10,9.474552e-10,8.24751e-09,1.3082003e-09,1.3675246e-07,2.3287812e-09,7.0283265e-11,8.581416e-10,1.06591216e-07,2.7597e-09,1.175037e-08,7.846957e-07,2.086224e-09,1.0120092e-07,8.6588693e-07,1.3283962e-09,1.2476224e-07,4.991115e-08,1.2859316e-07,2.443814e-07,3.2352948e-06,0.00066260854,8.795281e-06,0.0014435566,0.000118015385,6.419751e-05,8.165558e-06,1.6420744e-06,1.7362041e-05,0.0150971925,0.9668692,0.0009786866,0.0038353102,0.0012407701,0.0013826869,0.0008334586,6.9722635e-05,1.1858975e-06,0.0010230591,0.0018521869,4.7973735e-08,5.2284144e-10,0.00039737165,0.0020552208,0.0020329473
99,99,1.4365724e-13,1.4026066e-09,5.339429e-09,1.3620075e-08,8.887071e-14,3.159376e-13,4.777541e-09,5.9261134e-09,4.5897014e-08,7.921025e-08,4.258291e-11,5.786356e-11,4.49958e-12,9.96897e-10,0.9999962,9.179319e-08,1.3371022e-07,2.6649505e-13,9.654979e-14,1.6643791e-09,8.1526966e-11,9.918198e-10,5.440957e-14,2.2352781e-14,2.3771732e-10,5.259476e-13,1.3048986e-10,2.5973267e-12,4.729311e-15,3.7938608e-10,2.002164e-16,2.0987814e-13,3.8857908e-15,2.1793308e-16,4.063369e-14,1.5601564e-15,3.7362388e-18,1.3613977e-11,3.334344e-06,1.7207184e-11,9.683087e-10,4.3492015e-14,3.288842e-17,4.4020235e-13,4.8421104e-15,2.4409025e-16,9.531408e-16,5.672176e-15,5.371386e-18,8.788398e-13,3.314714e-16,1.2556555e-14,1.6601644e-14,2.1557567e-13,1.2547548e-15,3.041677e-20,9.325592e-13,1.915214e-16,1.9720869e-15,3.5599e-13,5.631133e-13,1.0751455e-12,4.0814865e-12,8.2670436e-17,5.0217744e-14,4.362976e-18,1.6257256e-15,1.011892e-11,3.095462e-13,2.8164004e-11,4.789022e-15,1.3172216e-14,7.845431e-14,2.833055e-14,5.163192e-13,1.5760967e-13,9.837198e-15,3.2332247e-17,1.3184124e-11,1.354406e-13,1.06132476e-13,3.1796638e-13,1.5576757e-16,2.2713363e-14,1.0299705e-14,7.774584e-14,4.1128646e-15,1.0183082e-15,2.1493898e-12,8.9562136e-13,9.696822e-13,1.031352e-11,9.862735e-14,1.1008233e-14,9.83303e-16,1.8971582e-13,1.0057241e-13,6.2165866e-15,3.2153167e-13,2.0327327e-15
100,100,1.1880478e-15,5.183289e-13,5.7099495e-11,4.603426e-13,2.198934e-12,5.9638106e-14,1.5503204e-10,2.042198e-12,3.5157248e-15,2.5762177e-09,6.29011e-13,4.6011067e-14,1.3820485e-10,3.65285e-10,1.2328217e-09,3.681182e-11,1.6425854e-10,5.1779414e-10,5.801276e-14,5.2058674e-10,3.2792675e-11,2.1044157e-14,8.703354e-13,2.557604e-12,5.5697613e-10,2.1729896e-07,0.00013332354,1.6828474e-06,2.2926469e-07,0.0019354344,0.00024025694,0.05664136,1.0377273e-07,1.8146557e-07,0.00026599958,2.4495957e-08,2.5310603e-11,5.3079975e-06,0.920953,1.4455041e-10,9.084594e-07,4.3344348e-10,7.480598e-07,2.1887334e-11,9.321264e-10,2.7266725e-11,6.598058e-08,1.2797038e-07,0.01982104,8.969119e-09,2.699239e-10,4.7426565e-13,6.4920364e-08,1.8409703e-10,5.1620644e-14,1.9733763e-12,1.888531e-11,8.313619e-11,3.3910032e-12,9.601838e-12,6.216807e-12,2.4709796e-12,1.8009491e-11,1.5371673e-14,3.266867e-12,5.722133e-13,4.3643347e-09,1.4504517e-12,5.8594923e-10,2.9179121e-09,8.352211e-14,2.9800946e-11,5.040647e-11,4.0222506e-11,1.4293482e-13,1.3866505e-14,1.3611565e-10,1.3933443e-11,1.3713873e-10,2.596339e-09,7.2895005e-14,1.0846942e-12,1.0042018e-13,5.593408e-13,6.563359e-10,1.48258e-10,4.5175967e-11,3.4278844e-14,3.7026412e-13,4.8261672e-11,1.2496398e-09,3.660152e-10,7.4036877e-10,2.2917669e-10,1.8094995e-10,3.885321e-12,2.823082e-13,9.166613e-12,1.001642e-10,1.1845182e-11
101,101,5.9479616e-10,1.0861115e-09,1.5838616e-09,2.3224664e-11,4.359125e-09,3.6478027e-09,2.4174337e-12,2.1293513e-10,2.3995295e-10,2.1040307e-09,5.465073e-10,1.12420795e-10,5.3374627e-08,1.1156422e-10,6.613622e-10,4.5713858e-08,2.2942895e-10,2.1147115e-10,1.6051626e-09,1.1914526e-09,4.2379572e-08,5.991614e-11,1.2101459e-09,3.3115195e-09,3.7109356e-08,3.7104735e-09,2.5052146e-11,3.1163885e-10,8.179882e-12,3.492657e-08,6.6889754e-07,9.36196e-09,8.2064834e-11,3.8891303e-12,3.5195395e-12,1.739179e-14,1.2962309e-13,5.8410507e-08,2.221507e-09,6.280331e-11,3.5743936e-11,9.411863e-12,2.5703648e-10,1.6722549e-11,1.1471277e-12,5.583619e-10,3.7518938e-12,3.4876074e-10,1.9549373e-11,7.311699e-09,3.7229347e-06,3.8573425e-08,0.8419585,0.011837213,9.0105545e-10,1.0343793e-07,1.6625082e-10,0.002076433,3.5011944e-08,0.0043463777,1.562138e-06,2.723808e-05,4.2709594e-08,7.075886e-08,0.0006098679,8.343974e-05,3.1455656e-05,0.13512342,0.0034452723,2.0329995e-05,1.9447955e-07,9.129411e-06,9.9674005e-05,0.00015552467,0.00016918777,1.0134553e-12,1.4657296e-09,6.1124106e-11,5.0661466e-08,2.3414033e-09,4.7424833e-09,3.0026545e-10,5.262152e-09,1.5518167e-10,6.1131864e-09,1.6320776e-08,2.3217335e-09,3.6071788e-11,3.9094625e-09,3.9613446e-09,2.1173209e-08,2.0393404e-08,1.0729057e-08,8.749043e-08,1.0402256e-11,2.3745355e-09,5.343041e-09,3.710109e-11,2.8863584e-10,6.032474e-10
102,102,2.2973107e-10,2.2926008e-10,4.8492375e-09,1.72731e-11,4.0278902e-08,2.2198748e-10,1.5791112e-12,4.5532134e-09,2.8400633e-11,2.1383455e-10,2.5274818e-09,1.7720105e-10,9.977279e-09,8.9242766e-11,8.7349637e-13,6.1404337e-10,5.4558285e-12,3.8938025e-10,1.6816392e-11,1.8803261e-09,1.5005084e-09,5.575708e-11,1.1208218e-08,7.095106e-11,3.1890193e-10,4.4705187e-11,9.57159e-12,3.1991283e-09,1.9362923e-12,3.8946584e-09,8.3964615e-08,8.239078e-10,5.4990942e-11,2.1094853e-11,1.7484278e-11,2.2424342e-13,4.1227633e-12,1.6178149e-11,2.835118e-10,5.850435e-09,2.1965613e-11,8.55813e-12,2.167345e-12,4.474383e-11,8.256058e-12,9.396198e-13,3.4591561e-12,1.5737328e-11,5.698928e-10,1.6211942e-11,7.340515e-08,3.2041538e-09,1.582573e-08,1.8770947e-08,3.3193766e-07,5.3136842e-11,1.0542932e-08,1.1960188e-07,2.7299096e-10,3.60112e-08,5.0839932e-09,8.326273e-12,9.54963e-09,2.1080233e-09,4.3165564e-09,4.0475435e-08,2.125635e-09,6.0700533e-10,3.9670263e-07,3.288081e-09,2.5429542e-10,3.6573395e-09,1.246711e-09,8.06297e-10,5.0349613e-09,2.1900764e-06,9.2727913e-07,1.9047775e-06,9.017027e-06,2.2188908e-08,1.1996611e-06,2.5011633e-07,2.3233993e-05,0.00011125175,1.2551064e-06,2.1887974e-05,2.1759874e-05,2.9846453e-06,1.2919478e-06,5.4548134e-05,8.183374e-05,3.2141113e-06,7.6473435e-07,2.9995592e-05,8.849785e-06,0.9996101,1.10084734e-07,2.1608712e-06,1.2166812e-06,6.697046e-06
103,103,2.4128208e-12,8.7551716e-10,7.7318957e-10,2.9646535e-11,8.972157e-12,9.617356e-15,6.1540687e-13,1.6579535e-10,2.6213e-13,2.7005131e-10,2.860073e-10,2.9615426e-09,5.5087096e-10,5.97063e-11,1.5009395e-13,3.3434373e-11,2.0685873e-12,1.5874331e-12,1.0515807e-13,3.3013495e-10,4.6450562e-11,6.221839e-13,7.782842e-09,9.44273e-12,1.2713964e-09,2.7134117e-09,1.6779154e-07,3.5038745e-06,2.0577479e-10,6.592089e-08,8.505446e-09,2.3017734e-11,3.3869327e-09,5.380064e-10,2.8035534e-12,1.6167337e-12,2.208119e-12,2.7456911e-08,2.4152387e-06,2.8698464e-08,1.1020126e-07,1.4229692e-11,2.891831e-08,1.6074242e-05,0.9999547,1.4622859e-07,1.1707153e-10,2.2545813e-05,1.3903218e-07,3.4375796e-09,8.38251e-14,3.9367296e-15,5.65409e-10,2.0436413e-12,1.3387831e-13,2.9735597e-16,7.089446e-15,1.1166707e-12,7.1003495e-16,1.2514929e-11,3.2821887e-13,6.457305e-11,2.751606e-11,1.6631388e-13,7.71153e-13,1.7979148e-13,9.551991e-13,1.2741279e-12,3.8831646e-10,1.125599e-11,1.0076019e-14,5.0511893e-11,1.3128561e-13,2.5444735e-12,1.1215116e-12,8.1814445e-14,2.7705083e-10,8.9658413e-13,8.579536e-12,8.122926e-12,1.1089663e-15,1.6405098e-15,7.559217e-13,2.9205466e-14,1.2153335e-09,2.0264447e-10,3.5448886e-12,7.251127e-13,1.7281386e-12,8.802838e-11,5.4834036e-14,5.6787257e-12,3.3861264e-12,2.4444097e-10,1.0054303e-11,1.4335164e-12,2.2539766e-13,4.530161e-12,1.403752e-10,3.1504882e-10
